canonical_id,column_excel,sheet,study,granularity,db_target,in_ecmo,in_acc,overlap_ecmo_acc,occurrence_count,all_db_targets,patient_scenarios,unified_collection
patient.nome,NOME,ECPR INCANULAMENTO,ECMO,ecmo_ecpr_module,ECMO → ECPR INCANULAMENTO → NOME,True,True,True,30,ACC → 6 - 12H → NOME || ACC → Ammissione → NOME || ACC → Anagrafica → NOME || ACC → Anamnesi → NOME || ACC → DAY 1 → NOME || ACC → DAY 2 → NOME || ACC → DAY 3 → NOME || ACC → Outcome → NOME || ACC → PS → NOME || ACC → Pre-H → NOME || ECMO → 24HRS ECLS ASSESSMENT → NOME || ECMO → ANAGRAFICA → NOME || ECMO → CANNULA → NOME || ECMO → CARDIAC SURGERY PROCEDURES → NOME || ECMO → CARDIAC → NOME || ECMO → CATH DURING ECMO → NOME || ECMO → COMPLICANZE → NOME || ECMO → DIAGNOSI → NOME || ECMO → ECLS CARE → NOME || ECMO → ECPR 24HRS → NOME || ECMO → ECPR ACC → NOME || ECMO → ECPR INCANULAMENTO → NOME || ECMO → ECPR_ANAMNESI → NOME || ECMO → EQUIPMENT → NOME || ECMO → INFEZIONI → NOME || ECMO → OUTCOME → NOME || ECMO → PRE-ECLS ASSESSMENT → NOME || ECMO → PRE-ECLS SUPPORT → NOME || ECMO → PROCEDURES → NOME || ECMO → RUN → NOME,Tutti: solo ACC | solo ECMO | entrambi,UNIFICARE (1 inserimento)
ecmo.lens_id,ECMO LENS,ECPR INCANULAMENTO,ECMO,ecmo_ecpr_module,ECMO → ECPR INCANULAMENTO → ECMO LENS,True,False,False,20,ECMO → 24HRS ECLS ASSESSMENT → ECMO LENS || ECMO → ANAGRAFICA → ECMO LENS || ECMO → CANNULA → ECMO LENS || ECMO → CARDIAC SURGERY PROCEDURES → ECMO LENS || ECMO → CARDIAC → ECMO LENS || ECMO → CATH DURING ECMO → ECMO LENS || ECMO → COMPLICANZE → ECMO LENS || ECMO → DIAGNOSI → ECMO LENS || ECMO → ECLS CARE → ECMO LENS || ECMO → ECPR 24HRS → ECMO LENS || ECMO → ECPR ACC → ECMO LENS || ECMO → ECPR INCANULAMENTO → ECMO LENS || ECMO → ECPR_ANAMNESI → ECMO LENS || ECMO → EQUIPMENT → ECMO LENS || ECMO → INFEZIONI → ECMO LENS || ECMO → OUTCOME → ECMO LENS || ECMO → PRE-ECLS ASSESSMENT → ECMO LENS || ECMO → PRE-ECLS SUPPORT → ECMO LENS || ECMO → PROCEDURES → ECMO LENS || ECMO → RUN → ECMO LENS,Se ECPR; può coesistere con ACC (arresto),PER STUDIO/FOGLIO
ecmo.elso_id,ELSO,ECPR INCANULAMENTO,ECMO,ecmo_ecpr_module,ECMO → ECPR INCANULAMENTO → ELSO,True,False,False,20,ECMO → 24HRS ECLS ASSESSMENT → ELSO || ECMO → ANAGRAFICA → NUMERO ELSO || ECMO → CANNULA → ELSO || ECMO → CARDIAC SURGERY PROCEDURES → ELSO || ECMO → CARDIAC → ELSO || ECMO → CATH DURING ECMO → ELSO || ECMO → COMPLICANZE → ELSO || ECMO → DIAGNOSI → ELSO || ECMO → ECLS CARE → ELSO || ECMO → ECPR 24HRS → ELSO || ECMO → ECPR ACC → ELSO || ECMO → ECPR INCANULAMENTO → ELSO || ECMO → ECPR_ANAMNESI → ELSO || ECMO → EQUIPMENT → ELSO || ECMO → INFEZIONI → ELSO || ECMO → OUTCOME → ELSO || ECMO → PRE-ECLS ASSESSMENT → ELSO || ECMO → PRE-ECLS SUPPORT → ELSO || ECMO → PROCEDURES → ELSO || ECMO → RUN → ELSO,Se ECPR; può coesistere con ACC (arresto),PER STUDIO/FOGLIO
study.year,ANNO,ECPR INCANULAMENTO,ECMO,ecmo_ecpr_module,ECMO → ECPR INCANULAMENTO → ANNO,True,True,True,21,ACC → Anagrafica → ANNO || ECMO → 24HRS ECLS ASSESSMENT → ANNO || ECMO → ANAGRAFICA → ANNO || ECMO → CANNULA → ANNO || ECMO → CARDIAC SURGERY PROCEDURES → ANNO || ECMO → CARDIAC → ANNO || ECMO → CATH DURING ECMO → ANNO || ECMO → COMPLICANZE → ANNO || ECMO → DIAGNOSI → ANNO || ECMO → ECLS CARE → ANNO || ECMO → ECPR 24HRS → ANNO || ECMO → ECPR ACC → ANNO || ECMO → ECPR INCANULAMENTO → ANNO || ECMO → ECPR_ANAMNESI → ANNO || ECMO → EQUIPMENT → ANNO || ECMO → INFEZIONI → ANNO || ECMO → OUTCOME → ANNO || ECMO → PRE-ECLS ASSESSMENT → ANNO || ECMO → PRE-ECLS SUPPORT → ANNO || ECMO → PROCEDURES → ANNO || ECMO → RUN → ANNO,Se ECPR; può coesistere con ACC (arresto),UNIFICARE (1 inserimento)
unique.ORA_INIZIO_INCANULAMENTO,ORA INIZIO INCANULAMENTO,ECPR INCANULAMENTO,ECMO,ecmo_ecpr_module,ECMO → ECPR INCANULAMENTO → ORA INIZIO INCANULAMENTO,True,False,False,1,ECMO → ECPR INCANULAMENTO → ORA INIZIO INCANULAMENTO,Se ECPR; può coesistere con ACC (arresto),PER STUDIO/FOGLIO
unique.RITMO_ALL_ARRIVO,RITMO ALL'ARRIVO,ECPR INCANULAMENTO,ECMO,ecmo_ecpr_module,ECMO → ECPR INCANULAMENTO → RITMO ALL'ARRIVO,True,False,False,1,ECMO → ECPR INCANULAMENTO → RITMO ALL'ARRIVO,Se ECPR; può coesistere con ACC (arresto),PER STUDIO/FOGLIO
unique.ETCO2,ETCO2,ECPR INCANULAMENTO,ECMO,ecmo_ecpr_module,ECMO → ECPR INCANULAMENTO → ETCO2,True,False,False,1,ECMO → ECPR INCANULAMENTO → ETCO2,Se ECPR; può coesistere con ACC (arresto),PER STUDIO/FOGLIO
unique.MAP,MAP,ECPR INCANULAMENTO,ECMO,ecmo_ecpr_module,ECMO → ECPR INCANULAMENTO → MAP,True,False,False,1,ECMO → ECPR INCANULAMENTO → MAP,Se ECPR; può coesistere con ACC (arresto),PER STUDIO/FOGLIO
unique.NIRS,NIRS,ECPR INCANULAMENTO,ECMO,ecmo_ecpr_module,ECMO → ECPR INCANULAMENTO → NIRS,True,False,False,1,ECMO → ECPR INCANULAMENTO → NIRS,Se ECPR; può coesistere con ACC (arresto),PER STUDIO/FOGLIO
unique.SIGN_OF_LIFE,SIGN OF LIFE,ECPR INCANULAMENTO,ECMO,ecmo_ecpr_module,ECMO → ECPR INCANULAMENTO → SIGN OF LIFE,True,False,False,1,ECMO → ECPR INCANULAMENTO → SIGN OF LIFE,Se ECPR; può coesistere con ACC (arresto),PER STUDIO/FOGLIO
unique.LOCATION_CANNULATION,LOCATION CANNULATION,ECPR INCANULAMENTO,ECMO,ecmo_ecpr_module,ECMO → ECPR INCANULAMENTO → LOCATION CANNULATION,True,False,False,1,ECMO → ECPR INCANULAMENTO → LOCATION CANNULATION,Se ECPR; può coesistere con ACC (arresto),PER STUDIO/FOGLIO
unique.ECMO_START_TIME,ECMO START TIME,ECPR INCANULAMENTO,ECMO,ecmo_ecpr_module,ECMO → ECPR INCANULAMENTO → ECMO START TIME,True,False,False,1,ECMO → ECPR INCANULAMENTO → ECMO START TIME,Se ECPR; può coesistere con ACC (arresto),PER STUDIO/FOGLIO
unique.ROSC_PRE_ECMO,ROSC PRE-ECMO,ECPR INCANULAMENTO,ECMO,ecmo_ecpr_module,ECMO → ECPR INCANULAMENTO → ROSC PRE-ECMO,True,False,False,1,ECMO → ECPR INCANULAMENTO → ROSC PRE-ECMO,Se ECPR; può coesistere con ACC (arresto),PER STUDIO/FOGLIO
unique.PULSE_PRE_ECMO,PULSE PRE-ECMO,ECPR INCANULAMENTO,ECMO,ecmo_ecpr_module,ECMO → ECPR INCANULAMENTO → PULSE PRE-ECMO,True,False,False,1,ECMO → ECPR INCANULAMENTO → PULSE PRE-ECMO,Se ECPR; può coesistere con ACC (arresto),PER STUDIO/FOGLIO
unique.FIRST_EGA_DATE,FIRST EGA DATE,ECPR INCANULAMENTO,ECMO,ecmo_ecpr_module,ECMO → ECPR INCANULAMENTO → FIRST EGA DATE,True,False,False,1,ECMO → ECPR INCANULAMENTO → FIRST EGA DATE,Se ECPR; può coesistere con ACC (arresto),PER STUDIO/FOGLIO
unique.FIRST_EGA_TIME,FIRST EGA TIME,ECPR INCANULAMENTO,ECMO,ecmo_ecpr_module,ECMO → ECPR INCANULAMENTO → FIRST EGA TIME,True,False,False,1,ECMO → ECPR INCANULAMENTO → FIRST EGA TIME,Se ECPR; può coesistere con ACC (arresto),PER STUDIO/FOGLIO
blood_gas.ph,pH,ECPR INCANULAMENTO,ECMO,ecmo_ecpr_module,ECMO → ECPR INCANULAMENTO → pH,True,True,True,8,ACC → 6 - 12H → EGA - pH || ACC → Ammissione → EGA - pH || ACC → DAY 1 → EGA - pH || ACC → DAY 2 → EGA - pH || ACC → DAY 3 → EGA - pH || ECMO → 24HRS ECLS ASSESSMENT → pH || ECMO → ECPR INCANULAMENTO → pH || ECMO → PRE-ECLS ASSESSMENT → pH,Se ECPR; può coesistere con ACC (arresto),UNIFICARE (1 inserimento)
blood_gas.pao2,pO2,ECPR INCANULAMENTO,ECMO,ecmo_ecpr_module,ECMO → ECPR INCANULAMENTO → pO2,True,True,True,8,ACC → 6 - 12H → EGA - PaO2 || ACC → Ammissione → EGA - PaO2 || ACC → DAY 1 → EGA - PaO2 || ACC → DAY 2 → EGA - PaO2 || ACC → DAY 3 → EGA - PaO2 || ECMO → 24HRS ECLS ASSESSMENT → pO2 || ECMO → ECPR INCANULAMENTO → pO2 || ECMO → PRE-ECLS ASSESSMENT → pO2,Se ECPR; può coesistere con ACC (arresto),UNIFICARE (1 inserimento)
blood_gas.paco2,pCO2,ECPR INCANULAMENTO,ECMO,ecmo_ecpr_module,ECMO → ECPR INCANULAMENTO → pCO2,True,True,True,8,ACC → 6 - 12H → EGA - PaCO2 || ACC → Ammissione → EGA - PaCO2 || ACC → DAY 1 → EGA - PaCO2 || ACC → DAY 2 → EGA - PaCO2 || ACC → DAY 3 → EGA - PaCO2 || ECMO → 24HRS ECLS ASSESSMENT → pCO2 || ECMO → ECPR INCANULAMENTO → pCO2 || ECMO → PRE-ECLS ASSESSMENT → pCO2,Se ECPR; può coesistere con ACC (arresto),UNIFICARE (1 inserimento)
blood_gas.hco3,HCO3-,ECPR INCANULAMENTO,ECMO,ecmo_ecpr_module,ECMO → ECPR INCANULAMENTO → HCO3-,True,True,True,8,ACC → 6 - 12H → HCO3 || ACC → Ammissione → HCO3 || ACC → DAY 1 → HCO3 || ACC → DAY 2 → HCO3 || ACC → DAY 3 → HCO3 || ECMO → 24HRS ECLS ASSESSMENT → HCO3- || ECMO → ECPR INCANULAMENTO → HCO3- || ECMO → PRE-ECLS ASSESSMENT → HCO3-,Se ECPR; può coesistere con ACC (arresto),UNIFICARE (1 inserimento)
blood_gas.lactate,Lac,ECPR INCANULAMENTO,ECMO,ecmo_ecpr_module,ECMO → ECPR INCANULAMENTO → Lac,True,True,True,9,ACC → 6 - 12H → LAC || ACC → Ammissione → LAC || ACC → DAY 1 → LAC || ACC → DAY 2 → LAC || ACC → DAY 3 → LAC || ACC → PS → LAC || ECMO → 24HRS ECLS ASSESSMENT → Lac || ECMO → ECPR INCANULAMENTO → Lac || ECMO → PRE-ECLS ASSESSMENT → Lac,Se ECPR; può coesistere con ACC (arresto),UNIFICARE (1 inserimento)
blood_gas.be,BE,ECPR INCANULAMENTO,ECMO,ecmo_ecpr_module,ECMO → ECPR INCANULAMENTO → BE,True,True,True,8,ACC → 6 - 12H → BE || ACC → Ammissione → BE || ACC → DAY 1 → BE || ACC → DAY 2 → BE || ACC → DAY 3 → BE || ECMO → 24HRS ECLS ASSESSMENT → BE || ECMO → ECPR INCANULAMENTO → BE || ECMO → PRE-ECLS ASSESSMENT → BE,Se ECPR; può coesistere con ACC (arresto),UNIFICARE (1 inserimento)
lab.hb,Hb,ECPR INCANULAMENTO,ECMO,ecmo_ecpr_module,ECMO → ECPR INCANULAMENTO → Hb,True,True,True,9,ACC → 6 - 12H → HB || ACC → Ammissione → HB || ACC → DAY 1 → Hb || ACC → DAY 2 → HB || ACC → DAY 3 → HB || ACC → PS → HB || ECMO → 24HRS ECLS ASSESSMENT → Hb || ECMO → ECPR INCANULAMENTO → Hb || ECMO → PRE-ECLS ASSESSMENT → Hb,Se ECPR; può coesistere con ACC (arresto),UNIFICARE (1 inserimento)
lab.ht,HT,ECPR INCANULAMENTO,ECMO,ecmo_ecpr_module,ECMO → ECPR INCANULAMENTO → HT,True,True,True,8,ACC → 6 - 12H → HT || ACC → Ammissione → Ht || ACC → DAY 1 → HT || ACC → DAY 2 → HT || ACC → DAY 3 → HT || ECMO → 24HRS ECLS ASSESSMENT → HT || ECMO → ECPR INCANULAMENTO → HT || ECMO → PRE-ECLS ASSESSMENT → HT,Se ECPR; può coesistere con ACC (arresto),UNIFICARE (1 inserimento)
blood_gas.sao2,O2Hb,ECPR INCANULAMENTO,ECMO,ecmo_ecpr_module,ECMO → ECPR INCANULAMENTO → O2Hb,True,True,True,8,ACC → 6 - 12H → SO2 || ACC → Ammissione → EGA - SO2 || ACC → DAY 1 → SO2 || ACC → DAY 2 → SO2 || ACC → DAY 3 → SO2 || ECMO → 24HRS ECLS ASSESSMENT → O2Hb || ECMO → ECPR INCANULAMENTO → O2Hb || ECMO → PRE-ECLS ASSESSMENT → O2Hb,Se ECPR; può coesistere con ACC (arresto),UNIFICARE (1 inserimento)
unique.EGA_VENOSA,EGA VENOSA,ECPR INCANULAMENTO,ECMO,ecmo_ecpr_module,ECMO → ECPR INCANULAMENTO → EGA VENOSA,True,False,False,1,ECMO → ECPR INCANULAMENTO → EGA VENOSA,Se ECPR; può coesistere con ACC (arresto),PER STUDIO/FOGLIO
patient.sdo,SDO,ECPR 24HRS,ECMO,ecmo_ecpr_module,ECMO → ECPR 24HRS → SDO,True,True,True,30,ACC → 6 - 12H → SDO || ACC → Ammissione → SDO || ACC → Anagrafica → SDO || ACC → Anamnesi → SDO || ACC → DAY 1 → SDO || ACC → DAY 2 → SDO || ACC → DAY 3 → SDO || ACC → Outcome → SDO || ACC → PS → SDO || ACC → Pre-H → SDO || ECMO → 24HRS ECLS ASSESSMENT → SDO || ECMO → ANAGRAFICA → SDO || ECMO → CANNULA → SDO || ECMO → CARDIAC SURGERY PROCEDURES → SDO || ECMO → CARDIAC → SDO || ECMO → CATH DURING ECMO → SDO || ECMO → COMPLICANZE → SDO || ECMO → DIAGNOSI → SDO || ECMO → ECLS CARE → SDO || ECMO → ECPR 24HRS → SDO || ECMO → ECPR ACC → SDO || ECMO → ECPR INCANULAMENTO → SDO || ECMO → ECPR_ANAMNESI → SDO || ECMO → EQUIPMENT → SDO || ECMO → INFEZIONI → SDO || ECMO → OUTCOME → SDO || ECMO → PRE-ECLS ASSESSMENT → SDO || ECMO → PRE-ECLS SUPPORT → SDO || ECMO → PROCEDURES → SDO || ECMO → RUN → SDO,Tutti: solo ACC | solo ECMO | entrambi,UNIFICARE (1 inserimento)
patient.cognome,COGNOME,ECPR 24HRS,ECMO,ecmo_ecpr_module,ECMO → ECPR 24HRS → COGNOME,True,True,True,30,ACC → 6 - 12H → COGNOME || ACC → Ammissione → COGNOME || ACC → Anagrafica → COGNOME || ACC → Anamnesi → COGNOME || ACC → DAY 1 → COGNOME || ACC → DAY 2 → COGNOME || ACC → DAY 3 → COGNOME || ACC → Outcome → COGNOME || ACC → PS → COGNOME || ACC → Pre-H → COGNOME || ECMO → 24HRS ECLS ASSESSMENT → COGNOME || ECMO → ANAGRAFICA → COGNOME || ECMO → CANNULA → COGNOME || ECMO → CARDIAC SURGERY PROCEDURES → COGNOME || ECMO → CARDIAC → COGNOME || ECMO → CATH DURING ECMO → COGNOME || ECMO → COMPLICANZE → COGNOME || ECMO → DIAGNOSI → COGNOME || ECMO → ECLS CARE → COGNOME || ECMO → ECPR 24HRS → COGNOME || ECMO → ECPR ACC → COGNOME || ECMO → ECPR INCANULAMENTO → COGNOME || ECMO → ECPR_ANAMNESI → COGNOME || ECMO → EQUIPMENT → COGNOME || ECMO → INFEZIONI → COGNOME || ECMO → OUTCOME → COGNOME || ECMO → PRE-ECLS ASSESSMENT → COGNOME || ECMO → PRE-ECLS SUPPORT → COGNOME || ECMO → PROCEDURES → COGNOME || ECMO → RUN → COGNOME,Tutti: solo ACC | solo ECMO | entrambi,UNIFICARE (1 inserimento)
patient.nome,NOME,ECPR 24HRS,ECMO,ecmo_ecpr_module,ECMO → ECPR 24HRS → NOME,True,True,True,30,ACC → 6 - 12H → NOME || ACC → Ammissione → NOME || ACC → Anagrafica → NOME || ACC → Anamnesi → NOME || ACC → DAY 1 → NOME || ACC → DAY 2 → NOME || ACC → DAY 3 → NOME || ACC → Outcome → NOME || ACC → PS → NOME || ACC → Pre-H → NOME || ECMO → 24HRS ECLS ASSESSMENT → NOME || ECMO → ANAGRAFICA → NOME || ECMO → CANNULA → NOME || ECMO → CARDIAC SURGERY PROCEDURES → NOME || ECMO → CARDIAC → NOME || ECMO → CATH DURING ECMO → NOME || ECMO → COMPLICANZE → NOME || ECMO → DIAGNOSI → NOME || ECMO → ECLS CARE → NOME || ECMO → ECPR 24HRS → NOME || ECMO → ECPR ACC → NOME || ECMO → ECPR INCANULAMENTO → NOME || ECMO → ECPR_ANAMNESI → NOME || ECMO → EQUIPMENT → NOME || ECMO → INFEZIONI → NOME || ECMO → OUTCOME → NOME || ECMO → PRE-ECLS ASSESSMENT → NOME || ECMO → PRE-ECLS SUPPORT → NOME || ECMO → PROCEDURES → NOME || ECMO → RUN → NOME,Tutti: solo ACC | solo ECMO | entrambi,UNIFICARE (1 inserimento)
ecmo.lens_id,ECMO LENS,ECPR 24HRS,ECMO,ecmo_ecpr_module,ECMO → ECPR 24HRS → ECMO LENS,True,False,False,20,ECMO → 24HRS ECLS ASSESSMENT → ECMO LENS || ECMO → ANAGRAFICA → ECMO LENS || ECMO → CANNULA → ECMO LENS || ECMO → CARDIAC SURGERY PROCEDURES → ECMO LENS || ECMO → CARDIAC → ECMO LENS || ECMO → CATH DURING ECMO → ECMO LENS || ECMO → COMPLICANZE → ECMO LENS || ECMO → DIAGNOSI → ECMO LENS || ECMO → ECLS CARE → ECMO LENS || ECMO → ECPR 24HRS → ECMO LENS || ECMO → ECPR ACC → ECMO LENS || ECMO → ECPR INCANULAMENTO → ECMO LENS || ECMO → ECPR_ANAMNESI → ECMO LENS || ECMO → EQUIPMENT → ECMO LENS || ECMO → INFEZIONI → ECMO LENS || ECMO → OUTCOME → ECMO LENS || ECMO → PRE-ECLS ASSESSMENT → ECMO LENS || ECMO → PRE-ECLS SUPPORT → ECMO LENS || ECMO → PROCEDURES → ECMO LENS || ECMO → RUN → ECMO LENS,Se ECPR; può coesistere con ACC (arresto),PER STUDIO/FOGLIO
ecmo.elso_id,ELSO,ECPR 24HRS,ECMO,ecmo_ecpr_module,ECMO → ECPR 24HRS → ELSO,True,False,False,20,ECMO → 24HRS ECLS ASSESSMENT → ELSO || ECMO → ANAGRAFICA → NUMERO ELSO || ECMO → CANNULA → ELSO || ECMO → CARDIAC SURGERY PROCEDURES → ELSO || ECMO → CARDIAC → ELSO || ECMO → CATH DURING ECMO → ELSO || ECMO → COMPLICANZE → ELSO || ECMO → DIAGNOSI → ELSO || ECMO → ECLS CARE → ELSO || ECMO → ECPR 24HRS → ELSO || ECMO → ECPR ACC → ELSO || ECMO → ECPR INCANULAMENTO → ELSO || ECMO → ECPR_ANAMNESI → ELSO || ECMO → EQUIPMENT → ELSO || ECMO → INFEZIONI → ELSO || ECMO → OUTCOME → ELSO || ECMO → PRE-ECLS ASSESSMENT → ELSO || ECMO → PRE-ECLS SUPPORT → ELSO || ECMO → PROCEDURES → ELSO || ECMO → RUN → ELSO,Se ECPR; può coesistere con ACC (arresto),PER STUDIO/FOGLIO
study.year,ANNO,ECPR 24HRS,ECMO,ecmo_ecpr_module,ECMO → ECPR 24HRS → ANNO,True,True,True,21,ACC → Anagrafica → ANNO || ECMO → 24HRS ECLS ASSESSMENT → ANNO || ECMO → ANAGRAFICA → ANNO || ECMO → CANNULA → ANNO || ECMO → CARDIAC SURGERY PROCEDURES → ANNO || ECMO → CARDIAC → ANNO || ECMO → CATH DURING ECMO → ANNO || ECMO → COMPLICANZE → ANNO || ECMO → DIAGNOSI → ANNO || ECMO → ECLS CARE → ANNO || ECMO → ECPR 24HRS → ANNO || ECMO → ECPR ACC → ANNO || ECMO → ECPR INCANULAMENTO → ANNO || ECMO → ECPR_ANAMNESI → ANNO || ECMO → EQUIPMENT → ANNO || ECMO → INFEZIONI → ANNO || ECMO → OUTCOME → ANNO || ECMO → PRE-ECLS ASSESSMENT → ANNO || ECMO → PRE-ECLS SUPPORT → ANNO || ECMO → PROCEDURES → ANNO || ECMO → RUN → ANNO,Se ECPR; può coesistere con ACC (arresto),UNIFICARE (1 inserimento)
unique.EEG_CONTINUO,EEG CONTINUO,ECPR 24HRS,ECMO,ecmo_ecpr_module,ECMO → ECPR 24HRS → EEG CONTINUO,True,False,False,1,ECMO → ECPR 24HRS → EEG CONTINUO,Se ECPR; può coesistere con ACC (arresto),PER STUDIO/FOGLIO
unique.CT,CT,ECPR 24HRS,ECMO,ecmo_ecpr_module,ECMO → ECPR 24HRS → CT,True,False,False,1,ECMO → ECPR 24HRS → CT,Se ECPR; può coesistere con ACC (arresto),PER STUDIO/FOGLIO
unique.RM,RM,ECPR 24HRS,ECMO,ecmo_ecpr_module,ECMO → ECPR 24HRS → RM,True,False,False,1,ECMO → ECPR 24HRS → RM,Se ECPR; può coesistere con ACC (arresto),PER STUDIO/FOGLIO
unique.T_TARGET,T TARGET,ECPR 24HRS,ECMO,ecmo_ecpr_module,ECMO → ECPR 24HRS → T TARGET,True,False,False,1,ECMO → ECPR 24HRS → T TARGET,Se ECPR; può coesistere con ACC (arresto),PER STUDIO/FOGLIO
unique.T_INGRESSO,T INGRESSO,ECPR 24HRS,ECMO,ecmo_ecpr_module,ECMO → ECPR 24HRS → T INGRESSO,True,False,False,1,ECMO → ECPR 24HRS → T INGRESSO,Se ECPR; può coesistere con ACC (arresto),PER STUDIO/FOGLIO
unique.T_MAX,T MAX,ECPR 24HRS,ECMO,ecmo_ecpr_module,ECMO → ECPR 24HRS → T MAX,True,False,False,1,ECMO → ECPR 24HRS → T MAX,Se ECPR; può coesistere con ACC (arresto),PER STUDIO/FOGLIO
unique.T_MIN,T MIN,ECPR 24HRS,ECMO,ecmo_ecpr_module,ECMO → ECPR 24HRS → T MIN,True,False,False,1,ECMO → ECPR 24HRS → T MIN,Se ECPR; può coesistere con ACC (arresto),PER STUDIO/FOGLIO
unique.DIAGNOSI,Diagnosi,TENDINE SLIM,ECMO,ecmo_auxiliary,ECMO → TENDINE SLIM → Diagnosi,True,False,False,2,ECMO → ANAGRAFICA → DIAGNOSI || ECMO → TENDINE SLIM → Diagnosi,Vedi foglio,PER STUDIO/FOGLIO
unique.VASO,VASO,TENDINE SLIM,ECMO,ecmo_auxiliary,ECMO → TENDINE SLIM → VASO,True,False,False,2,ECMO → CANNULA → VASO || ECMO → TENDINE SLIM → VASO,Vedi foglio,PER STUDIO/FOGLIO
unique.PROCEDURE,PROCEDURE,TENDINE SLIM,ECMO,ecmo_auxiliary,ECMO → TENDINE SLIM → PROCEDURE,True,False,False,1,ECMO → TENDINE SLIM → PROCEDURE,Vedi foglio,PER STUDIO/FOGLIO
unique.SUPPORTI,SUPPORTI,TENDINE SLIM,ECMO,ecmo_auxiliary,ECMO → TENDINE SLIM → SUPPORTI,True,False,False,1,ECMO → TENDINE SLIM → SUPPORTI,Vedi foglio,PER STUDIO/FOGLIO
unique.MOBILIZATION,MOBILIZATION,TENDINE SLIM,ECMO,ecmo_auxiliary,ECMO → TENDINE SLIM → MOBILIZATION,True,False,False,1,ECMO → TENDINE SLIM → MOBILIZATION,Vedi foglio,PER STUDIO/FOGLIO
unique.COMPLICATION,COMPLICATION,TENDINE SLIM,ECMO,ecmo_auxiliary,ECMO → TENDINE SLIM → COMPLICATION,True,False,False,2,ECMO → COMPLICANZE → COMPLICATION || ECMO → TENDINE SLIM → COMPLICATION,Vedi foglio,PER STUDIO/FOGLIO
unique.SITE_INF,SITE INF,TENDINE SLIM,ECMO,ecmo_auxiliary,ECMO → TENDINE SLIM → SITE INF,True,False,False,1,ECMO → TENDINE SLIM → SITE INF,Vedi foglio,PER STUDIO/FOGLIO
unique.TYPE_INF,TYPE INF,TENDINE SLIM,ECMO,ecmo_auxiliary,ECMO → TENDINE SLIM → TYPE INF,True,False,False,1,ECMO → TENDINE SLIM → TYPE INF,Vedi foglio,PER STUDIO/FOGLIO
unique.ORGANISM,ORGANISM,TENDINE SLIM,ECMO,ecmo_auxiliary,ECMO → TENDINE SLIM → ORGANISM,True,False,False,1,ECMO → TENDINE SLIM → ORGANISM,Vedi foglio,PER STUDIO/FOGLIO
unique.REASON_FOR_STOP,REASON FOR STOP,TENDINE SLIM,ECMO,ecmo_auxiliary,ECMO → TENDINE SLIM → REASON FOR STOP,True,False,False,1,ECMO → TENDINE SLIM → REASON FOR STOP,Vedi foglio,PER STUDIO/FOGLIO
unique.CARDIAAC_SURGERY_PROCEDURES,CARDIAAC SURGERY PROCEDURES,TENDINE SLIM,ECMO,ecmo_auxiliary,ECMO → TENDINE SLIM → CARDIAAC SURGERY PROCEDURES,True,False,False,1,ECMO → TENDINE SLIM → CARDIAAC SURGERY PROCEDURES,Vedi foglio,PER STUDIO/FOGLIO
patient.sdo,SDO,Anagrafica,ACC,patient_once,ACC → Anagrafica → SDO,True,True,True,30,ACC → 6 - 12H → SDO || ACC → Ammissione → SDO || ACC → Anagrafica → SDO || ACC → Anamnesi → SDO || ACC → DAY 1 → SDO || ACC → DAY 2 → SDO || ACC → DAY 3 → SDO || ACC → Outcome → SDO || ACC → PS → SDO || ACC → Pre-H → SDO || ECMO → 24HRS ECLS ASSESSMENT → SDO || ECMO → ANAGRAFICA → SDO || ECMO → CANNULA → SDO || ECMO → CARDIAC SURGERY PROCEDURES → SDO || ECMO → CARDIAC → SDO || ECMO → CATH DURING ECMO → SDO || ECMO → COMPLICANZE → SDO || ECMO → DIAGNOSI → SDO || ECMO → ECLS CARE → SDO || ECMO → ECPR 24HRS → SDO || ECMO → ECPR ACC → SDO || ECMO → ECPR INCANULAMENTO → SDO || ECMO → ECPR_ANAMNESI → SDO || ECMO → EQUIPMENT → SDO || ECMO → INFEZIONI → SDO || ECMO → OUTCOME → SDO || ECMO → PRE-ECLS ASSESSMENT → SDO || ECMO → PRE-ECLS SUPPORT → SDO || ECMO → PROCEDURES → SDO || ECMO → RUN → SDO,Tutti: solo ACC | solo ECMO | entrambi,UNIFICARE (1 inserimento)
